Print File Name,Date,Total Print Time,Estimated Material Area (in),Estimated Material Length,Print Length,Print Area,Estimated Percentage of Waste,Material,Ink Consumption cc sq ft,Printer,Minutes of Print Time,Total Ink Used For Print,Day of Week,Empty Space
p2_Villas Nooning Signs 9 26 24_HPW30.eps,9/27/2024,0 days 00:07:58,1488,49.6,19.59724409,501.0876437,0.663247551,"High Performance White 30""",0.528482399,Roland,7.966666667,1.839,Friday,986.9123563
P3_Bellerive CC_Wall_10.4.24_HPW60.eps,10/18/2024,0 days 00:18:59,5742.6,95.71,65.70826772,3695.158761,0.356535583,"High Performance White 60""",1.098678639,Roland,18.98333333,28.19299999,Friday,2047.441239
P3_Commerce Ferguson Perf Coming soon 10 16 24_HPW54.eps,10/21/2024,0 days 00:27:56,7895,146.21,116.2082677,5460.141536,0.308405125,"High Performance White 54""",1.532637193,Roland,27.93333333,58.11399998,Monday,2434.858464
P4_Bellerive CC_Wall_10.4.24_HPW60.eps,10/18/2024,0 days 00:19:59,5742.6,95.71,65.70826772,3695.158761,0.356535583,"High Performance White 60""",1.043341369,Roland,19.98333333,26.773,Friday,2047.441239
P4_Commerce Ferguson Perf Coming soon 10 16 24_HPW54.eps,10/21/2024,0 days 00:30:58,7895,146.21,116.2082677,5460.141536,0.308405125,"High Performance White 54""",1.630639049,Roland,30.96666667,61.83000001,Monday,2434.858464
P5_Bellerive CC_Wall_10.4.24_HPW60.eps,10/18/2024,0 days 00:20:00,5742.6,95.71,65.70826772,3695.158761,0.356535583,"High Performance White 60""",1.069139449,Roland,20,27.43500001,Friday,2047.441239
P5_Commerce Ferguson Perf Coming soon 10 16 24_HPW54.eps,10/21/2024,0 days 00:28:59,7895,146.21,116.2082677,5460.141536,0.308405125,"High Performance White 54""",1.53986338,Roland,28.98333333,58.38800001,Monday,2434.858464
P6_Bellerive CC_Wall_10.4.24_HPW60.eps,10/18/2024,0 days 00:17:01,5742.6,95.71,65.70826772,2939.513682,0.488121464,"High Performance White 60""",1.221753116,Roland,17.01666667,24.94,Friday,2803.086318
P7_Commerce Ferguson Perf Coming soon 10 16 24_HPW54.eps,10/21/2024,0 days 00:23:57,7829,144.97,114.9724409,3738.188597,0.522520297,"High Performance White 54""",1.626139464,Roland,23.95,42.21400001,Monday,4090.811403
Panel for UHSP NEW   STL County Police and spanish one  3-27-24_HPW54.eps,3/28/2024,0 days 00:14:02,3615,66.94,36.94448819,1845.682632,0.489437723,"High Performance White 54""",0.140669905,Roland,14.03333333,1.803000001,Thursday,1769.317368
Papous Grill Banner Decal 5-21-24_INT60.eps,5/21/2024,0 days 00:05:56,1512.6,25.21,10.20826772,553.6538395,0.633972075,"Intermediate White 60""",0.409642242,Roland,5.933333333,1.575,Tuesday,958.9461605
part two_Paws Plus  New Mags Lola 5-14-24_MAG24.eps,5/15/2024,0 days 00:13:00,2005,83.53,23.52755906,516.4577097,0.742415107,"Magnet 24""",0.795888765,Roland,13,2.854464507,Wednesday,1488.54229
Pastor Phone Decal 12x36 Need 2  9-24-24_HPW54.eps,9/24/2024,0 days 00:10:58,3035,56.21,26.20826772,975.5253791,0.678574834,"High Performance White 54""",1.180016455,Roland,10.96666667,7.993999997,Tuesday,2059.474621
Pasturas Los Alazanes TX Circle Logo - Final_HPW54.eps,4/26/2024,0 days 00:43:03,9813,181.72,151.7224409,7316.366715,0.254421001,"High Performance White 54""",0.593350247,Roland,43.05,30.147,Friday,2496.633285
Paws Plus  New Mags Lola  Need 2 7-24-24_MAG24.eps,7/25/2024,0 days 00:13:04,1260,74.92,44.92086614,1056.259343,0.161698934,"Magnet 24""",0.930280056,Roland,13.06666667,6.823729168,Thursday,203.740657
Paws Plus  New Mags Lola 5-14-24_MAG24.eps,5/14/2024,0 days 00:14:02,2130,88.76,58.76377953,1381.758556,0.351287063,"Magnet 24""",0.468759174,Roland,14.03333333,4.498,Tuesday,748.241444
PDX Decal Need 500 5-1-24_INT30.eps,5/2/2024,0 days 00:10:58,1330,44.32,29.31929134,814.8223526,0.387351615,"Intermediate White 30""",0.616419025,Roland,10.96666667,3.488,Thursday,515.1776474
PE Summit Sticker Need 150 2in dia 4-3-24_INT30.eps,4/5/2024,0 days 00:12:02,1455,48.49,33.48622047,870.1671244,0.401946994,"Intermediate White 30""",0.804755754,Roland,12.03333333,4.863,Friday,584.8328756
Phillips Route 66_MAG24.eps,6/14/2024,0 days 00:07:05,1447,60.29,30.29133858,474.1429289,0.672326932,"Magnet 24""",1.439565917,Roland,7.083333333,4.740000002,Friday,972.8570711
Picnic banner changes 2024  1st  5-13-24_INT30.eps,5/14/2024,0 days 00:04:57,756,25.21,10.20826772,260.0254776,0.656050956,"Intermediate White 30""",1.008455027,Roland,4.95,1.821,Tuesday,495.9745224
Pinnacle Chevy Silverado 6 19 24_HPW54.eps,6/21/2024,0 days 00:11:02,4009,74.24,44.23582677,2165.082485,0.459944504,"High Performance White 54""",0.272026587,Roland,11.03333333,4.089999999,Friday,1843.917515
Pinnacle Pick up 10 door repair 5 23 24_V2_HPW24.eps,5/23/2024,0 days 00:08:01,1585,66.03,36.02795276,645.9925403,0.592433729,"High Performance White 24""",0.275966035,Roland,8.016666667,1.238,Thursday,939.0074597
PIRATES Skull Logo Decals Various Sizes 3-7-24_INT30.eps,3/7/2024,0 days 00:05:57,808,26.94,11.94448819,276.3785275,0.657947367,"Intermediate White 30""",0.508519968,Roland,5.95,0.976,Thursday,531.6214725
Pixel Edge old fashion Purina photos 7 17 24_P4_HPW54.eps,7/19/2024,0 days 00:14:55,4524,83.78,53.77795276,2892.04703,0.36073231,"High Performance White 54""",0.157092881,Roland,14.91666667,3.155,Friday,1631.95297
plaque print_HPW54.eps,8/12/2024,0 days 00:08:01,2934,54.33,24.33346457,1105.812263,0.623104205,"High Performance White 54""",0.142071132,Roland,8.016666667,1.091,Monday,1828.187737
pointer decal Marker  4-19-24_HPW54.eps,5/6/2024,0 days 00:03:01,1797,33.28,3.277952756,139.4033294,0.922424413,"High Performance White 54""",0.138418502,Roland,3.016666667,0.134,Monday,1657.596671
Pole Banners New 8.14.24_BAN63.eps,8/21/2024,0 days 00:18:59,5481,87,72,3240,0.408866995,"Banner 63""",1.079377778,Roland,18.98333333,24.28600001,Wednesday,2241
poncin ipl print_HPW48.eps,4/24/2024,0 days 00:11:01,2962,61.71,31.70826772,1370.93317,0.537159632,"Water Damaged HP White 54"" to 48""",0.431285793,Roland,11.01666667,4.105999999,Wednesday,1591.06683
poncin ipl print_HPW54.eps,4/26/2024,0 days 00:09:57,3332,61.71,31.70826772,1370.93317,0.588555471,"High Performance White 54""",0.430865642,Roland,9.95,4.101999999,Friday,1961.06683
Pool Info Sign 45x60 5-15-24_HPW54.eps,5/20/2024,0 days 00:20:00,4952,91.71,61.70826772,2853.132777,0.423842331,"High Performance White 54""",0.282636689,Roland,20,5.600000002,Monday,2098.867223
Poster 24x36 Store Opening Fairview Heights_THP30.eps,6/27/2024,0 days 00:06:04,1530,51,36,1296,0.152941176,"Thick Paper/ Heavy Paper 30""",0.656333333,Roland,6.066666667,5.907,Thursday,234
Premier Dental 10in and 5in Decals 3-4-24_HPW60.eps,3/4/2024,0 days 00:18:00,4181.4,69.69,39.69448819,2172.163658,0.480517612,"High Performance White 60""",0.136763176,Roland,18,2.063,Monday,2009.236342
Print_Art & Joe_HPW60.eps,4/30/2024,0 days 00:16:59,5202.6,86.71,56.70826772,3036.236562,0.416400153,"High Performance White 60""",0.552431263,Roland,16.98333333,11.648,Tuesday,2166.363438
Printed-Photo & Cottleville Decals_HPW30.eps,4/19/2024,0 days 00:08:03,2220,41.11,26.11102362,705.7172329,0.682109355,"High Performance White 30""",0.866590713,Roland,8.05,4.247,Friday,1514.282767
Project America QTS ATL02 Need 100  5-22-24_INT30.eps,5/22/2024,0 days 00:08:04,1356,45.19,30.19448819,821.955784,0.393837917,"Intermediate White 30""",0.616675507,Roland,8.066666667,3.52,Wednesday,534.044216
prooutdoor Good logo 5-8-24_HPW24.eps,7/8/2024,0 days 00:09:58,4105,85.51,55.51377953,874.3201717,0.78701092,"High Performance White 24""",0.345374623,Roland,9.966666667,2.097,Monday,3230.679828
Pump Dial Decals 6-19-24_HPW24.eps,6/20/2024,0 days 00:08:03,1752,73,43,763.8425197,0.564016827,"High Performance White 24""",0.078236022,Roland,8.05,0.415,Thursday,988.1574803
Qdoba Retractable Banner with face Avocado 7-9-24_BAN38.eps,7/16/2024,0 days 02:11:58,23055.74,606.73,546.726378,16682.68816,0.276419314,"Banner 38""",2.298334095,Roland,131.9666667,266.2666041,Tuesday,6373.05184
Qdoba Retractable Banner with face Avocado 8-15-24_BAN38.eps,8/15/2024,0 days 00:15:03,3534.38,93.01,78.01377953,2380.495269,0.32647444,"Banner 38""",0.766791694,Roland,15.05,12.676,Thursday,1153.884731
QR Code_Lash Mi_HPW54.eps,3/5/2024,0 days 00:05:00,2036,37.69,7.694488189,198.0240151,0.902738696,"High Performance White 54""",0.171615549,Roland,5,0.236,Tuesday,1837.975985
QTS PHX2 2 Million Work Hours 2 Round  20 rolls of 100 - 2000 decals 6-17-24_Part2_INT54.eps,6/18/2024,0 days 00:09:59,2131,39.46,24.45826772,1250.087099,0.413380057,"Intermediate White 54""",0.32334387,Roland,9.983333333,2.807,Tuesday,880.912901
Queen B Decals 9-26-24_INT54.eps,9/26/2024,0 days 00:22:59,4259,78.88,63.87519685,3136.070984,0.263660253,"Intermediate White 54""",0.54389075,Roland,22.98333333,11.845,Thursday,1122.929016
Queen of Hearts 150000 decal need 2 RUSH 10-17-24_INT30.eps,10/17/2024,0 days 00:14:58,2361,78.69,63.69448819,1563.148,0.337929691,"Intermediate White 30""",0.543979201,Roland,14.96666667,5.904999998,Thursday,797.852
Queen of Hearts V Banner 9-25-24_BAN63.eps,9/26/2024,0 days 00:52:58,13323.87,211.49,196.4862205,10219.99095,0.232956269,"Banner 63""",0.552864677,Roland,52.96666667,39.23799999,Thursday,3103.87905
Quest Church Shuttle Logo 8 19 24_HPW54.eps,8/20/2024,0 days 00:18:59,5621,104.1,74.09724409,3711.017527,0.339794071,"High Performance White 54""",0.435839494,Roland,18.98333333,11.232,Tuesday,1909.982473
R448A Refigerant Labels  3x5 Blue  need 100  10-18-24_HPW54.eps,10/21/2024,0 days 00:15:01,3811,70.57,40.56929134,1960.279408,0.485625975,"High Performance White 54""",1.126639392,Roland,15.01666667,15.337,Monday,1850.720592
Ramirez Truck Decals & Boat Number Decals & 5x10 Please decal_HPW48.eps,4/30/2024,0 days 00:11:00,3116,57.69,27.69448819,1243.558843,0.600911796,"Water Damaged HP White 54"" to 48""",0.827251566,Roland,11,7.143999999,Tuesday,1872.441157
Reaching for a Star Need 525 5-22-24_INT30.eps,5/22/2024,0 days 00:30:00,3486,116.21,101.2082677,2883.001182,0.172977286,"Intermediate White 30""",0.607866556,Roland,30,12.17,Wednesday,602.998818
Real Inpact Elevate logo 8 27 24_INT54.eps,8/30/2024,0 days 00:25:03,3815,70.65,55.65275591,2525.232844,0.338077891,"Intermediate White 54""",0.381493533,Roland,25.05,6.69,Friday,1289.767156
Reapers Decals 5-4-3 inch height 3-13-24_INT30.eps,3/19/2024,0 days 00:05:01,1296,43.19,28.19448819,774.9488183,0.402045665,"Intermediate White 30""",0.632712753,Roland,5.016666667,3.405,Tuesday,521.0511817
REAR - REDO  2024  Final  9-26-24 + WWT Decal 9-25-24_HPW36.eps,9/26/2024,0 days 00:25:57,4799,133.32,103.3192913,3544.421169,0.261425053,"High Performance White 36""",0.211952238,Roland,25.95,5.216999999,Thursday,1254.578831
REDO TEXT  OZARK Commercial FINAL LOGO For Plex  2-23-24.eps_HPW24,2/23/2024,0 days 00:16:58,2478,103.24,73.23622047,1625.411597,0.344063117,"High Performance White 24""",1.068165136,Roland,16.96666667,12.057,Friday,852.588403
Renew Counseling vista inserts_RUB36.eps,4/11/2024,0 days 00:01:04,770,21.39,6.388976378,220.2410955,0.713972603,"Roll-up Banner 36""",0.579946262,Roland,1.066666667,0.887,Thursday,549.7589045
Residential roof Brians Mags 4 16 24_MAG24.eps,4/23/2024,0 days 00:06:59,1306,54.43,24.43267717,556.1800763,0.574134704,"Magnet 24""",0.461116841,Roland,6.983333333,1.781,Tuesday,749.8199237
Resto Tech Web banner 3 18 24_BAN38.eps,3/19/2024,0 days 00:06:00,1445.52,38.04,23.04133858,853.4820238,0.409567475,"Banner 38""",0.316688568,Roland,6,1.877,Tuesday,592.0379762
Resto-tech 5x3 banner 2 12 24_BAN38.eps,3/13/2024,0 days 00:50:04,11742,309,249,8839.5,0.247189576,"Banner 38""",1.895461199,Roland,50.06666667,116.3536755,Wednesday,2902.5
Restoration house Rollup banner Need 2 4-24-24_RUB36.eps,4/24/2024,0 days 00:37:59,9381,208.47,178.4716535,5621.786822,0.400726274,"Roll-up Banner 36""",1.639131524,Roland,37.98333333,63.99200001,Wednesday,3759.213178
Rhodey diecut door decals 7 9 24_HPW54.eps,7/10/2024,0 days 00:26:00,5819,107.76,77.76377953,3998.344125,0.31288123,"High Performance White 54""",0.412298679,Roland,26,11.448,Wednesday,1820.655875
Rhodey truck logos  2024_HPW54.eps,2/29/2024,0 days 00:23:08,6516,120.67,60.66653543,2996.108966,0.540191994,"High Performance White 54""",0.875917634,Roland,23.13333333,18.22461581,Thursday,3519.891034
Roberts Electricoval mag 7 20 24_MAG24.eps,7/22/2024,0 days 00:07:00,1296,54,23.9996063,575.9811025,0.555570137,"Magnet 24""",0.14050461,Roland,7,0.562,Monday,720.0188975
Roll up banner Fiinal Need 2  3-25-24_RUB36.eps,3/26/2024,0 days 00:36:58,7604,205.53,175.5267717,5533.930659,0.272234264,"Roll-up Banner 36""",1.392034789,Roland,36.96666667,53.49599998,Tuesday,2070.069341
Rolling Ridge Banner and Sale sign 6 11 24_BAN38.eps,6/13/2024,0 days 00:54:58,10448.86,274.97,244.9724409,8819.007874,0.155983727,"Banner 38""",0.923303859,Roland,54.96666667,56.546,Thursday,1629.852126
Rollup Banner 4-2-24_RUB36.eps,4/4/2024,0 days 00:18:58,3728,103.57,88.56929134,2789.897807,0.251636854,"Roll-up Banner 36""",1.035134689,Roland,18.96666667,20.05499999,Thursday,938.102193
ruler_INT54.eps,8/12/2024,0 days 00:15:05,3031,56.12,11.12480315,192.8780995,0.936364863,"Intermediate White 54""",0.058011867,Roland,15.08333333,0.077702907,Monday,2838.121901
Safety Comm Cheyenne CYS 17 need 50 and CYS 18 Need 50 7-23-24_INT54.eps,7/23/2024,0 days 00:08:58,2036,32.32,17.31929134,878.4699135,0.568531477,"Intermediate White 54""",0.5489727,Roland,8.966666667,3.349,Tuesday,1157.530087
Safety Committee Sticker LYH10  Need 50  4-24-24_INT54.eps,4/24/2024,0 days 00:07:05,1328,24.58,9.583464567,487.4248177,0.63296324,"Intermediate White 54""",0.53531948,Roland,7.083333333,1.812,Wednesday,840.5751823
Safety Committee Sticker NTT PH  4-5-24_INT30.eps,4/5/2024,0 days 00:06:55,872,29.07,14.06929134,402.3374196,0.538603877,"Intermediate White 30""",0.538652359,Roland,6.916666667,1.505,Friday,469.6625804
Safety Committee Sticker SAMSUNG WAREHOUSE  Need 50   6-20-24_INT30.eps,6/21/2024,0 days 00:05:04,2387,44.21,14.20826772,402.9610163,0.831185163,"Intermediate White 30""",0.629301569,Roland,5.066666667,1.761,Friday,1984.038984
Safety Committee Sticker Scannell Jacksonville Need 50  3-4-24_INT30.eps,3/4/2024,0 days 00:06:05,981,32.71,17.70826772,477.872245,0.512872329,"Intermediate White 30""",0.612012945,Roland,6.083333333,2.031,Monday,503.127755
SafetyCommitteeSticker KEYSTONE5 6 NEED 50   3-1-24_INT30.eps,3/1/2024,0 days 00:08:00,1026,34.21,19.20826772,513.5489183,0.499464992,"Intermediate White 30""",0.483973369,Roland,8,1.726,Friday,512.4510817
SafetyCommitteeSticker SIUE  Need 50   5-9-24_INT54.eps,5/10/2024,0 days 00:05:02,1320,24.44,9.444488189,481.4048982,0.63529932,"Intermediate White 54""",0.541714472,Roland,5.033333333,1.811,Friday,838.5951018
Sample Print 2 electric boogaloo_TW24.eps,8/15/2024,0 days 00:10:58,2203,91.77,31.77401575,807.5853971,0.633415616,"Translucent White 24""",2.551962935,Roland,10.96666667,14.312,Thursday,1395.414603
sample print 3 trans white_TW24.eps,8/20/2024,0 days 00:08:05,1166,48.57,18.56929134,379.3764706,0.674634245,"Translucent White 24""",0.845302819,Roland,8.083333333,2.227,Tuesday,786.6235294
sample print cut_HPW30.eps,6/17/2024,0 days 00:08:58,1825,60.82,30.81929134,746.0816556,0.591188134,"High Performance White 30""",1.112307204,Roland,8.966666667,5.763000002,Monday,1078.918344
Samsung Warehouse  taylor TX number 0001-0501_INT54.eps,4/29/2024,0 days 00:20:01,3004,83.46,53.45826772,2752.343111,0.083773931,"Intermediate White 54""",0.761608533,Roland,20.01666667,14.557,Monday,251.656889
Samsung Warehouse  taylor TX number 0501-1001_R2P_INT54.eps,9/16/2024,0 days 00:19:01,3697,68.46,53.45826772,2752.343111,0.255519851,"Intermediate White 54""",0.668375971,Roland,19.01666667,12.775,Monday,944.656889
Santa Jeep - IJ180-CV3 - P1_HPW54.eps,7/25/2024,0 days 00:29:00,8681,160.75,130.75,6504.761024,0.250689895,"High Performance White 54""",0.826973348,Roland,29,37.356,Thursday,2176.238976
Santa Jeep - IJ180-CV3 - P2_HPW54.eps,7/25/2024,0 days 00:32:59,8752,162.07,132.0692913,4741.65153,0.458220803,"High Performance White 54""",1.2202027,Roland,32.98333333,40.179,Thursday,4010.34847
Santa Jeep - IJ180-CV3 - P3_HPW54.eps,7/25/2024,0 days 00:19:03,5483,101.54,71.54173228,3146.822243,0.426076556,"High Performance White 54""",0.869402778,Roland,19.05,18.999,Thursday,2336.177757
Sausage Banner Date Change Decal & Oct 1st  9-10-24_INT60.eps,9/11/2024,0 days 00:10:00,2591.4,43.19,28.19448819,1589.070215,0.386790841,"Intermediate White 60""",0.176616488,Roland,10,1.949000001,Wednesday,1002.329785
Sausage Banner Date Change Decal_INT60.eps,9/12/2024,0 days 00:09:58,2347.8,39.13,24.12519685,1359.72079,0.420853229,"Intermediate White 60""",0.159491567,Roland,9.966666667,1.506,Thursday,988.07921
SBN Clover Sticker_1000 up_RFVW48.eps,9/20/2024,0 days 00:25:59,7038,146.62,86.61535433,3408.041389,0.515765645,"Reflective White Vinyl 48""",0.383050715,Roland,25.98333333,9.065643696,Friday,3629.958611
SBN Clover Sticker_RFVW30.eps,8/8/2024,0 days 00:10:03,2095,69.82,39.81929134,1128.751494,0.461216471,"Reflective White Vinyl 30""",0.192765193,Roland,10.05,1.511,Thursday,966.248506
Secure Solutions and Spectrum trans Prints 1 ea  3-28-24_INT30.eps,3/28/2024,0 days 00:09:59,1499,49.96,34.95826772,788.0061489,0.474312109,"Intermediate White 30""",0.174881884,Roland,9.983333333,0.957,Thursday,710.9938511
Secure Solutions and Spectrum trans Prints 1 ea  3-28-24_TW24.eps,4/1/2024,0 days 00:15:02,2370,98.76,68.76377953,1550.027637,0.3459799,"Translucent White 24""",0.210886563,Roland,15.03333333,2.270000001,Monday,819.972363
SEI Hardhat sticker Need 300  9-18-24_INT30.eps,9/19/2024,0 days 00:13:00,3051,101.71,86.70826772,1787.146154,0.414242493,"Intermediate White 30""",0.611083765,Roland,13,7.583999999,Thursday,1263.853846
Shan Cartoon Burrito_INT54.eps,5/9/2024,0 days 00:05:01,1321,24.46,9.458267717,473.963477,0.641208572,"Intermediate White 54""",0.198091213,Roland,5.016666667,0.652,Thursday,847.036523
Shingles Final 144x23.5 Need this 2xs  6-18-24_HPW30.eps,6/19/2024,0 days 00:52:03,14759,351.42,291.4165354,7208.428939,0.511590966,"High Performance White 30""",2.437866024,Roland,52.05,122.036,Wednesday,7550.571061
shipping case labels RFQ_INT30.eps,5/20/2024,0 days 00:22:00,4836,161.21,146.2082677,4128.31132,0.14633761,"Intermediate White 30""",0.406155416,Roland,22,11.644,Monday,707.68868
shipping case labels RFQ_INT54.eps,5/20/2024,0 days 00:12:58,2590,47.96,32.95826772,1729.84193,0.332107363,"Intermediate White 54""",0.719066857,Roland,12.96666667,8.637999999,Monday,860.15807
Side A-B_HPW54.eps,8/20/2024,0 days 00:28:58,7180,132.96,102.9582677,5318.078271,0.259320575,"High Performance White 54""",0.187159336,Roland,28.96666667,6.912000001,Tuesday,1861.921729
Side C-D_HPW54.eps,8/20/2024,0 days 00:26:04,7178,132.93,102.9307087,5316.65477,0.259312515,"High Performance White 54""",0.179029868,Roland,26.06666667,6.610000001,Tuesday,1861.34523
Side E-F_HPW54.eps,8/20/2024,0 days 00:26:02,7193,133.21,103.207874,5330.971124,0.258866798,"High Performance White 54""",0.182898008,Roland,26.03333333,6.770999999,Tuesday,1862.028876
SIUE Hardhat Sticker Need 200  5-2-24_INT30.eps,5/20/2024,0 days 00:20:00,2804,93.46,78.45826772,2225.156784,0.206434813,"Intermediate White 30""",0.750235674,Roland,20,11.593,Monday,578.843216
SOLD Decals 5-16-24_INT30.eps,5/20/2024,0 days 00:03:58,592,19.74,4.736220472,133.2052685,0.774991101,"Intermediate White 30""",0.340527072,Roland,3.966666667,0.315,Monday,458.7947315
Spark Daddy NEW DOOR Logo  1-31-24_HPW30.eps,7/10/2024,0 days 00:06:59,1671,55.69,25.69448819,729.7942761,0.563258961,"High Performance White 30""",0.212903835,Roland,6.983333333,1.079,Wednesday,941.2057239
SSM Blue Pantone 281 v2_DN48.eps,8/7/2024,0 days 00:31:04,6403,133.39,103.3862205,4755.725438,0.257266057,"Day Night 48""",2.294846108,Roland,31.06666667,75.78929175,Wednesday,1647.274562
St Dominic Revese Mission Statement sign 8 27 24_2_HPC54.pdf,8/29/2024,0 days 00:10:58,2557,47.35,17.34724409,722.0756206,0.717608283,"High Preformance Clear 54""",1.058348985,Roland,10.96666667,5.307000001,Thursday,1834.924379
St Dominic Revese Mission Statement sign 8 27 24_Mirrored_2_HPC54.pdf,8/30/2024,0 days 00:11:01,2557,47.35,17.34724409,722.0756206,0.717608283,"High Preformance Clear 54""",0.967411141,Roland,11.01666667,4.851,Friday,1834.924379
