Event,Nick Name,Job Name,Size,Page Size_X[mm],Page Size_Y[mm],Media Name,Copy,Print Area_X[mm],Print Area_Y[mm],Ink Consumption[cc],Ink Name,Input Time,RIP Start Time,RIP End Time,Print Start Time,Print End Time,Details,Total Print Time,Material Width,Width (in),Length (in),Area (in),Extra for Lead in,Actual Length area,Actual Area,Cyan:,Magenta:,Yellow:,Black:,Light Magenta:,Light Cyan:,Light Black,Sum of Ink,Ink CC sq ft
Print End,XR-640#2,MC IND TRUCK DOOR LOGO 10-1-24_HPW54.eps,6375970,1262.94,1206.14,3M™ IJ180Cv3,2,1294.97,2440.28,2.516:2.928:1.014:1.895:4.891:3.202:3.436,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/10/01 15:37:00,2024/10/01 15:40:02,2024/10/01 15:37:00,2024/10/01 16:05:01,,0:28:01,54.00,49.72,126.07,6807.99685,30,96.07401575,4776.99675,2.516,2.928,1.014,1.895,3.202,3.202,3.436,18.193,0.5484182086
New Job(A),XR-640#2,MC IND TRUCK DOOR LOGO 10-1-24_HPW54.eps,6375970,1262.94,1206.14,3M™ IJ180Cv3,1,1262.94,1218.14,,,2024/10/01 15:21:04,,,,,,0:00:00,54.00,49.72,77.96,0,30,47.95826772,2384.583253,,,,,,,,0,0
Print End,XR-640#2,Molner f250 9 30 24_HPW54.eps,7015394,1223.78,898.52,3M™ IJ180Cv3,1,1275.39,910.52,0.218:0.355:0.247:0.520:0.817:0.494:0.637,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/10/01 15:21:03,2024/10/01 15:23:04,2024/10/01 15:21:03,2024/10/01 15:33:02,,0:11:59,54.00,48.18,65.85,3555.751181,30,35.84724409,1727.131511,0.218,0.355,0.247,0.520,0.494,0.494,0.637,2.965,0.2472075793
New Job(A),XR-640#2,Molner f250 9 30 24_HPW54.eps,7015394,1223.78,898.52,3M™ IJ180Cv3,1,1223.78,910.52,,,2024/10/01 15:21:00,,,,,,0:00:00,60.00,48.18,65.85,0,30,35.84724409,1727.131511,,,,,,,,0,0
Print End,XR-640#2,New building faces final_TW60.eps,7085646,1244.59,3688.99,Generic Vinyl II HD,1,1353.79,3700.99,9.593:11.181:1.500:5.429:15.334:11.908:16.019,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/10/01 11:24:03,2024/10/01 11:37:00,2024/10/01 11:24:03,2024/10/01 12:17:04,,0:53:01,60.00,49.00,175.71,10542.49606,30,145.7082677,7139.647753,9.593,11.181,1.500,5.429,11.908,11.908,16.019,67.538,1.362178127
Print End,XR-640#2,New Building faces reverse_TW60.eps,7052774,1237.54,3688.64,Generic Vinyl II HD,1,1350.27,3700.64,9.593:11.181:1.500:5.429:15.335:11.908:16.019,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/10/01 10:02:05,2024/10/01 10:15:02,2024/10/01 10:02:05,2024/10/01 10:58:01,,0:55:56,60.00,48.72,175.69,10541.66929,30,145.6944882,7098.533737,9.593,11.181,1.500,5.429,11.908,11.908,16.019,67.538,1.37006773
Print Canceled,XR-640#2,New Building faces reverse_TW60.eps,7052774,1237.54,3688.64,3M™ IJ180Cv3,1,1237.54,3700.64,,,,2024/10/01 9:52:03,2024/10/01 10:01:04,2024/10/01 9:52:03,2024/10/01 10:01:03,,0:09:00,60.00,48.72,175.69,0,30,145.6944882,7098.533737,,,,,,,,0,0
Print End,XR-640#2,New building faces final_TW60.eps,7085646,1244.59,3688.99,Generic Banner II,1,1353.79,3700.99,8.988:10.052:2.100:2.369:21.403:20.255:16.727,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/10/01 9:08:04,2024/10/01 9:46:03,,0:37:59,60.00,49.00,175.71,10542.49606,30,145.7082677,7139.647753,8.988,10.052,2.100,2.369,20.255,20.255,16.727,80.746,1.628571101
Print Canceled,XR-640#2,New building faces final_TW60.eps,7085646,1244.59,3688.99,Generic Banner II,1,1353.79,3700.99,,,,,,2024/10/01 8:52:02,2024/10/01 9:06:04,,0:14:02,60.00,49.00,175.71,0,30,145.7082677,7139.647753,,,,,,,,0,0
Print Canceled,XR-640#2,New building faces final_TW60.eps,7085646,1244.59,3688.99,Generic Banner II,1,1353.79,3700.99,8.988:10.052:2.100:2.369:21.403:20.255:16.727,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/10/01 8:45:05,2024/10/01 8:47:02,2024/10/01 8:45:05,2024/10/01 8:50:04,,0:04:59,60.00,49.00,175.71,10542.49606,30,145.7082677,7139.647753,8.988,10.052,2.100,2.369,20.255,20.255,16.727,80.746,1.628571101
New Job(A),XR-640#2,New Building faces reverse_TW60.eps,7052774,1237.54,3688.64,3M™ IJ180Cv3,1,1237.54,3700.64,,,2024/10/01 8:33:05,,,,,,0:00:00,60.00,48.72,175.69,0,30,145.6944882,7098.533737,,,,,,,,0,0
New Job(A),XR-640#2,New building faces final_TW60.eps,7085646,1244.59,3688.99,3M™ IJ180Cv3,1,1244.58,3700.99,,,2024/10/01 8:33:03,,,,,,0:00:00,30.00,49.00,175.71,0,30,145.7082677,7139.647753,,,,,,,,0,0
Print End,XR-640#2,Campus Security Tacoma_reprint_HPW30.eps,1918458,498.82,85.72,3M™ IJ180Cv3,1,613.91,97.72,0.022:0.044:0.012:0.005:0.041:0.032:0.036,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/30 15:05:03,2024/09/30 15:05:04,2024/09/30 15:05:03,2024/09/30 15:08:04,,0:03:01,30.00,19.64,33.85,1015.417323,30,3.847244094,75.55442123,0.022,0.044,0.012,0.005,0.032,0.032,0.036,0.183,0.3487817069
New Job(A),XR-640#2,Campus Security Tacoma_reprint_HPW30.eps,1918458,498.82,85.72,3M™ IJ180Cv3,1,498.82,97.72,,,2024/09/30 15:05:01,,,,,,0:00:00,30.00,19.64,33.85,0,30,3.847244094,75.55442123,,,,,,,,0,0
New Job(A),XR-640#2,Campus Security Tacoma_reprint_HPW30.eps,2622134,995.89,85.72,3M™ IJ180Cv3,1,995.89,97.72,,,2024/09/30 15:04:02,,,,,,0:00:00,30.00,39.21,33.85,0,30,3.847244094,150.8437764,,,,,,,,0,0
Print End,XR-640#2,FDF Plumbing Chevy red utility truck 9 30 24_HPW30.eps,6571018,666.39,1036.81,3M™ IJ180Cv3,1,697.695,1048.81,0.681:0.831:0.311:0.001:0.651:0.376:0.137,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/30 13:08:03,2024/09/30 13:09:05,2024/09/30 13:08:03,2024/09/30 13:18:04,,0:10:01,30.00,26.24,71.29,2138.751969,30,41.29173228,1083.322735,0.681,0.831,0.311,0.001,0.376,0.376,0.137,2.713,0.3606238356
New Job(A),XR-640#2,FDF Plumbing Chevy red utility truck 9 30 24_HPW30.eps,6571018,666.39,1036.81,3M™ IJ180Cv3,1,1048.81,666.39,,,2024/09/30 13:08:00,,,,,,0:00:00,24.00,26.24,56.24,0,30,26.23582677,688.3186064,,,,,,,,0,0
Print End,XR-640#2,12x24 mag 1 color blue on white 9-25-24_MAG24.eps,3228818,558.79,305.15,Generic Vinyl II HD,1,576.895,305.14,0.123:0.196:0.001:0.001:0.055:0.076:0.038,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/30 9:25:03,2024/09/30 9:25:05,2024/09/30 9:25:03,2024/09/30 9:30:01,,0:04:58,24.00,22.00,42.01,1008.32126,30,12.01338583,264.2897585,0.123,0.196,0.001,0.001,0.076,0.076,0.038,0.511,0.2784216854
Print Canceled,XR-640#2,12x24 mag 1 color blue on white 9-25-24_MAG24.eps,3228818,558.79,305.15,3M™ IJ180Cv3,1,576.895,305.14,,,,2024/09/30 9:25:00,2024/09/30 9:25:02,2024/09/30 9:25:00,2024/09/30 9:25:01,,0:00:01,24.00,22.00,42.01,0,30,12.01338583,264.2897585,,,,,,,,0,0
New Job(A),XR-640#2,12x24 mag 1 color blue on white 9-25-24_MAG24.eps,3228818,558.79,305.15,3M™ IJ180Cv3,1,558.79,317.14,,,2024/09/30 9:24:00,,,,,,0:00:00,63.00,22.00,27.49,0,15,12.48582677,274.6832733,,,,,,,,0,0
Print End,XR-640#2,Resource MFG banner_BAN63.eps,5683410,1270.35,3708.75,Generic Banner II,1,1411.67,3708.75,1.802:5.662:0.262:0.289:5.011:5.097:3.385,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/27 16:07:05,2024/09/27 16:10:03,2024/09/27 16:07:05,2024/09/30 7:39:00,,63:31:55,30.00,50.01,176.01,5280.413386,30,146.0137795,7302.700977,1.802,5.662,0.262,0.289,5.097,5.097,3.385,21.594,0.4258062886
Print End,XR-640#2,p2_Villas Nooning Signs 9 26 24_HPW30.eps,5731766,649.46,485.77,3M™ IJ180Cv3,1,687.23,497.77,0.113:0.458:0.343:0.492:0.307:0.164:0.105,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/27 15:50:05,2024/09/27 15:51:03,2024/09/27 15:50:05,2024/09/27 15:58:03,,0:07:58,30.00,25.57,49.60,1487.917323,30,19.59724409,501.0876437,0.113,0.458,0.343,0.492,0.164,0.164,0.105,1.839,0.5284823989
New Job(A),XR-640#2,p2_Villas Nooning Signs 9 26 24_HPW30.eps,5731766,649.46,485.77,3M™ IJ180Cv3,1,649.46,497.77,,,2024/09/27 15:50:04,,,,,,0:00:00,30.00,25.57,49.60,0,30,19.59724409,501.0876437,,,,,,,,0,0
Print End,XR-640#2,Villas Nooning Signs 9 26 24_HPW30.eps,5938450,655.1,1892.3,3M™ IJ180Cv3,1,690.05,1904.3,0.339:1.894:1.381:1.477:1.052:0.492:0.318,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/27 15:16:02,2024/09/27 15:31:01,,0:14:59,30.00,25.79,104.97,3149.173228,30,74.97244094,1933.639609,0.339,1.894,1.381,1.477,0.492,0.492,0.318,6.393,0.476092854
RIP End,XR-640#2,Villas Nooning Signs 9 26 24_HPW30.eps,5938450,655.1,1892.3,3M™ IJ180Cv3,1,690.05,1904.3,0.339:1.894:1.381:1.477:1.052:0.492:0.318,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/27 15:10:05,2024/09/27 15:13:02,,,,0:00:00,30.00,25.79,104.97,3149.173228,30,74.97244094,1933.639609,0.339,1.894,1.381,1.477,0.492,0.492,0.318,6.393,0.476092854
Print Canceled,XR-640#2,Villas Nooning Signs 9 26 24_HPW30.eps,5938450,655.1,1892.3,3M™ IJ180Cv3,1,690.05,1904.3,0.353:1.894:1.403:1.477:1.052:0.506:0.318,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/27 15:03:04,2024/09/27 15:06:01,2024/09/27 15:03:04,2024/09/27 15:09:03,,0:05:59,30.00,25.79,104.97,3149.173228,30,74.97244094,1933.639609,0.353,1.894,1.403,1.477,0.506,0.506,0.318,6.457,0.4808589955
New Job(A),XR-640#2,Villas Nooning Signs 9 26 24_HPW30.eps,5938450,655.1,1892.3,3M™ IJ180Cv3,1,655.1,1904.3,,,2024/09/27 15:02:02,,,,,,0:00:00,30.00,25.79,104.97,0,30,74.97244094,1933.639609,,,,,,,,0,0
Print End,XR-640#2,9 - Square 18x24 Sample Sign NEW   9-27-2024_HPW30.eps,32225838,640.64,488.24,3M™ IJ180Cv3,5,682.82,2516.44,1.271:3.219:2.916:0.828:4.592:3.042:4.418,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/27 14:34:03,2024/09/27 14:53:03,,0:19:00,30.00,25.22,129.07,3872.173228,30,99.07244094,2498.809786,1.271,3.219,2.916,0.828,3.042,3.042,4.418,18.736,1.079707633
Print End,XR-640#2,9 - Square 18x24 Sample Sign NEW   9-27-2024_HPW30.eps,32225838,640.64,488.24,3M™ IJ180Cv3,5,682.82,2516.44,1.271:3.219:2.916:0.828:4.592:3.042:4.418,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/27 14:10:02,2024/09/27 14:29:01,,0:18:59,30.00,25.22,129.07,3872.173228,30,99.07244094,2498.809786,1.271,3.219,2.916,0.828,3.042,3.042,4.418,18.736,1.079707633
Print End,XR-640#2,9 - Square 18x24 Sample Sign NEW   9-27-2024_HPW30.eps,32225838,640.64,488.24,3M™ IJ180Cv3,5,682.82,2516.44,1.271:3.219:2.916:0.828:4.592:3.042:4.418,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/27 13:41:04,2024/09/27 13:58:00,,0:16:56,30.00,25.22,129.07,3872.173228,30,99.07244094,2498.809786,1.271,3.219,2.916,0.828,3.042,3.042,4.418,18.736,1.079707633
Print End,XR-640#2,9 - Square 18x24 Sample Sign NEW   9-27-2024_HPW30.eps,32225838,640.64,488.24,3M™ IJ180Cv3,5,682.82,2516.44,1.271:3.219:2.916:0.828:4.592:3.042:4.418,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/27 13:22:01,2024/09/27 13:40:05,,0:18:04,30.00,25.22,129.07,3872.173228,30,99.07244094,2498.809786,1.271,3.219,2.916,0.828,3.042,3.042,4.418,18.736,1.079707633
Print End,XR-640#2,9 - Square 18x24 Sample Sign NEW   9-27-2024_HPW30.eps,32225838,640.64,488.24,3M™ IJ180Cv3,5,682.82,2516.44,1.271:3.219:2.916:0.828:4.592:3.042:4.418,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/27 12:57:03,2024/09/27 12:58:03,2024/09/27 12:57:03,2024/09/27 13:19:04,,0:22:01,30.00,25.22,129.07,3872.173228,30,99.07244094,2498.809786,1.271,3.219,2.916,0.828,3.042,3.042,4.418,18.736,1.079707633
New Job(A),XR-640#2,9 - Square 18x24 Sample Sign NEW   9-27-2024_HPW30.eps,32225838,640.64,488.24,3M™ IJ180Cv3,1,640.64,500.24,,,2024/09/27 12:52:03,,,,,,0:00:00,36.00,25.22,49.69,0,30,19.69448819,496.7353116,,,,,,,,0,0
Print End,XR-640#2,Atech ERNST decal 9 25 24_HPW36.eps,7117742,771.17,771.17,3M™ IJ180Cv3,1,823.585,783.17,0.015:0.006:0.014:0.032:0.025:0.022:0.018,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/26 15:55:00,2024/09/26 16:01:03,,0:06:03,36.00,30.36,60.83,2190.004724,30,30.83346457,936.1355461,0.015,0.006,0.014,0.032,0.022,0.022,0.018,0.129,0.01984328026
RIP End,XR-640#2,Atech ERNST decal 9 25 24_HPW36.eps,7117742,771.17,771.17,3M™ IJ180Cv3,1,823.585,783.17,0.015:0.006:0.014:0.032:0.025:0.022:0.018,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/26 15:46:05,2024/09/26 15:48:00,,,,0:00:00,36.00,30.36,60.83,2190.004724,30,30.83346457,936.1355461,0.015,0.006,0.014,0.032,0.022,0.022,0.018,0.129,0.01984328026
New Job(A),XR-640#2,Atech ERNST decal 9 25 24_HPW36.eps,7117742,771.17,771.17,3M™ IJ180Cv3,1,783.17,771.17,,,2024/09/26 15:46:03,,,,,,0:00:00,36.00,30.36,60.36,0,30,30.36102362,921.7917554,,,,,,,,0,0
Print End,XR-640#2,REAR - REDO  2024  Final  9-26-24 + WWT Decal 9-25-24_HPW36.eps,9154282,871.36,2612.31,3M™ IJ180Cv3,1,873.68,2624.31,0.144:2.143:1.038:0.511:1.035:0.352:0.677,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/26 15:27:04,2024/09/26 15:31:05,2024/09/26 15:27:04,2024/09/26 15:53:01,,0:25:57,36.00,34.31,133.32,4799.494488,30,103.3192913,3544.421169,0.144,2.143,1.038,0.511,0.352,0.352,0.677,5.217,0.2119522382
New Job(A),XR-640#2,REAR - REDO  2024  Final  9-26-24 + WWT Decal 9-25-24_HPW36.eps,9154282,871.36,2612.31,3M™ IJ180Cv3,1,871.36,2624.31,,,2024/09/26 15:27:01,,,,,,0:00:00,36.00,34.31,133.32,0,30,103.3192913,3544.421169,,,,,,,,0,0
New Job(A),XR-640#2,REAR - REDO  2024  Final  9-26-24 + WWT Decal 9-25-24_HPW36.eps,9357958,871.36,2612.31,3M™ IJ180Cv3,1,871.36,2624.31,,,2024/09/26 15:26:05,,,,,,0:00:00,36.00,34.31,133.32,0,30,103.3192913,3544.421169,,,,,,,,0,0
New Job(A),XR-640#2,REAR - REDO  2024  Final  9-26-24 + WWT Decal 9-25-24_HPW36.eps,8973286,885.11,2480.38,3M™ IJ180Cv3,1,885.11,2492.38,,,2024/09/26 15:17:00,,,,,,0:00:00,54.00,34.85,113.13,0,15,98.12519685,3419.354054,,,,,,,,0,0
Print End,XR-640#2,Queen B Decals 9-26-24_INT54.eps,5878918,1247.06,1610.43,Generic Vinyl II HD,1,1288.03,1622.43,0.937:1.002:0.060:4.808:2.627:1.695:1.648,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/26 14:37:05,2024/09/26 14:43:04,2024/09/26 14:37:05,2024/09/26 15:00:04,,0:22:59,54.00,49.10,78.88,4259.26063,15,63.87519685,3136.070984,0.937,1.002,0.060,4.808,1.695,1.695,1.648,11.845,0.5438907502
New Job(A),XR-640#2,Queen B Decals 9-26-24_INT54.eps,5878918,1247.06,1610.43,3M™ IJ180Cv3,1,1247.06,1622.43,,,2024/09/26 14:24:05,,,,,,0:00:00,63.00,49.10,78.88,0,15,63.87519685,3136.070984,,,,,,,,0,0
Print End,XR-640#2,Queen of Hearts V Banner 9-25-24_BAN63.eps,31068442,1321.15,4978.75,Generic Banner II,1,1441.075,4990.75,0.620:14.841:11.147:3.373:5.721:2.887:3.483,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/26 13:24:04,2024/09/26 13:26:04,2024/09/26 13:24:04,2024/09/26 14:17:02,,0:52:58,63.00,52.01,211.49,13323.63189,15,196.4862205,10219.99095,0.620,14.841,11.147,3.373,2.887,2.887,3.483,39.238,0.5528646773
New Job(A),XR-640#2,Queen of Hearts V Banner 9-25-24_BAN63.eps,31068442,1321.15,4978.75,3M™ IJ180Cv3,1,1321.15,4990.75,,,2024/09/26 13:23:05,,,,,,0:00:00,63.00,52.01,211.49,0,15,196.4862205,10219.99095,,,,,,,,0,0
New Job(A),XR-640#2,Resource MFG banner_BAN63.eps,5683410,1270.35,3708.75,3M™ IJ180Cv3,1,1270.34,3720.75,,,2024/09/26 8:30:00,,,,,,0:00:00,54.00,50.01,176.49,0,30,146.4862205,7326.329535,,,,,,,,0,0
Print End,XR-640#2,24x183.5 Doube D Market Sign 9-25-24_HPW54.eps,7726346,1292.93,3059.99,3M™ IJ180Cv3,1,1300.965,3071.99,1.499:13.825:9.360:2.281:8.449:3.641:6.327,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/26 8:18:02,2024/09/26 8:31:00,2024/09/26 8:18:02,2024/09/26 9:02:00,,0:43:58,54.00,50.90,150.94,8151.002362,30,120.9444882,6156.40776,1.499,13.825,9.360,2.281,3.641,3.641,6.327,40.574,0.949036553
New Job(A),XR-640#2,24x183.5 Doube D Market Sign 9-25-24_HPW54.eps,7726346,1292.93,3059.99,3M™ IJ180Cv3,1,1292.93,3071.99,,,2024/09/26 8:17:02,,,,,,0:00:00,,50.90,120.94,0,,120.9444882,6156.40776,,,,,,,,0,0
Print End,XR-640#2,Test_Bellerive Lunchroom Wall Graphics 9 25 24_HPW.eps,1666710,242,242,3M™ IJ180Cv3,1,547.5,242,0.010:0.017:0.205:0.052:0.103:0.046:0.125,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/25 13:16:05,2024/09/25 13:17:01,2024/09/25 13:16:05,2024/09/25 13:24:04,,0:07:59,,9.53,9.53,0,,9.527559055,90.77438155,0.010,0.017,0.205,0.052,0.046,0.046,0.125,0.501,0.7947616802
New Job(A),XR-640#2,Test_Bellerive Lunchroom Wall Graphics 9 25 24_HPW.eps,1666710,242,242,3M™ IJ180Cv3,1,254,242,,,2024/09/25 13:11:02,,,,,,0:00:00,38.00,9.53,24.53,0,15,9.527559055,90.77438155,,,,,,,,0,0
Print End,XR-640#2,2x8 Serve Customers First Week  banner  9-24-24_BAN38.eps,52652238,660.75,2489.55,Generic Banner II,1,790.875,2501.55,4.651:0.654:0.801:0.385:1.944:6.827:0.769,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/25 9:45:01,2024/09/25 9:45:05,2024/09/25 9:45:01,2024/09/25 10:04:03,,0:19:02,38.00,26.01,113.49,4312.476378,15,98.48622047,2561.998826,4.651,0.654,0.801,0.385,6.827,6.827,0.769,20.914,1.175494684
RIP Canceled,XR-640#2,2x8 Serve Customers First Week  banner  9-24-24_BAN38.eps,52652238,660.75,2489.55,3M™ IJ180Cv3,1,660.75,2501.55,,,,2024/09/25 9:44:02,2024/09/25 9:44:03,,,,0:00:00,38.00,26.01,113.49,0,15,98.48622047,2561.998826,,,,,,,,0,0
New Job(A),XR-640#2,2x8 Serve Customers First Week  banner  9-24-24_BAN38.eps,52652238,660.75,2489.55,3M™ IJ180Cv3,1,660.75,2501.55,,,2024/09/25 9:44:01,,,,,,0:00:00,,26.01,98.49,0,,98.48622047,2561.998826,,,,,,,,0,0
Print End,XR-640#2,Missing_S.eps,1491154,119.94,119.94,3M™ IJ180Cv3,1,162.36,131.94,0.000:0.015:0.007:0.001:0.004:0.000:0.003,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/24 13:38:04,2024/09/24 13:38:05,2024/09/24 13:38:04,2024/09/24 13:41:04,,0:03:00,,4.72,5.19,0,,5.194488189,24.52861864,0.000,0.015,0.007,0.001,0.000,0.000,0.003,0.026,0.1526380289
New Job(A),XR-640#2,Missing_S.eps,1491154,119.94,119.94,3M™ IJ180Cv3,1,131.94,119.94,,,2024/09/24 13:36:03,,,,,,0:00:00,54.00,4.72,34.72,0,30,4.722047244,22.29773018,,,,,,,,0,0
Print End,XR-640#2,American Eagle IZUZU #106 DOORS 9 24 24_v2_HPW54.eps,18783922,1031.87,499.53,3M™ IJ180Cv3,1,1174.93,511.53,0.064:0.305:0.282:0.118:0.395:0.190:0.306,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/24 13:08:03,2024/09/24 13:09:04,2024/09/24 13:08:03,2024/09/24 13:17:00,,0:08:57,54.00,40.62,50.14,2707.504724,30,20.13897638,818.141951,0.064,0.305,0.282,0.118,0.190,0.190,0.306,1.455,0.2560924785
New Job(A),XR-640#2,American Eagle IZUZU #106 DOORS 9 24 24_v2_HPW54.eps,18783922,1031.87,499.53,3M™ IJ180Cv3,1,1031.86,511.53,,,2024/09/24 13:07:04,,,,,,0:00:00,54.00,40.62,50.14,0,30,20.13897638,818.141951,,,,,,,,0,0
Print End,XR-640#2,Pastor Phone Decal 12x36 Need 2  9-24-24_HPW54.eps,5813746,945.44,653.69,3M™ IJ180Cv3,1,1131.72,665.69,2.125:1.357:0.132:0.517:1.487:1.105:1.653,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/24 9:17:04,2024/09/24 9:20:01,2024/09/24 9:17:04,2024/09/24 9:28:02,,0:10:58,54.00,37.22,56.21,3035.246457,30,26.20826772,975.5253791,2.125,1.357,0.132,0.517,1.105,1.105,1.653,7.994,1.180016455
New Job(A),XR-640#2,Pastor Phone Decal 12x36 Need 2  9-24-24_HPW54.eps,5813746,945.44,653.69,3M™ IJ180Cv3,1,945.44,665.69,,,2024/09/24 9:17:01,,,,,,0:00:00,54.00,37.22,56.21,0,30,26.20826772,975.5253791,,,,,,,,0,0
Print End,XR-640#2,Terra Nova Ford Wrap repaired Drivers door 9 23 24_HPW54.eps,5938538,1304.21,2234.84,3M™ IJ180Cv3,1,1311.105,2246.84,1.861:4.295:4.547:0.309:6.955:4.362:4.007,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/24 8:01:03,2024/09/24 8:10:03,2024/09/24 8:01:03,2024/09/24 8:32:01,,0:30:58,54.00,51.35,118.46,6396.746457,30,88.45826772,4542.053439,1.861,4.295,4.547,0.309,4.362,4.362,4.007,23.743,0.7527414739
New Job(A),XR-640#2,Terra Nova Ford Wrap repaired Drivers door 9 23 24_HPW54.eps,5938538,1304.21,2234.84,3M™ IJ180Cv3,1,1304.21,2246.84,,,2024/09/24 8:01:01,,,,,,0:00:00,,51.35,88.46,0,,88.45826772,4542.053439,,,,,,,,0,0
Print End,XR-640#2,Campus Security Tacoma Truck FINAL 9-20-24.eps #2 REVERSED_all star gamers.eps,9659114,1291.51,2566.1,3M™ IJ180Cv3,1,1304.755,2578.1,5.979:4.793:0.607:0.788:4.251:3.255:4.318,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/23 16:06:00,2024/09/23 16:12:04,2024/09/23 16:06:00,2024/09/23 16:36:04,,0:30:04,,50.85,101.50,0,,101.5,5160.955315,5.979,4.793,0.607,0.788,3.255,3.255,4.318,22.995,0.6416021449
New Job(A),XR-640#2,Campus Security Tacoma Truck FINAL 9-20-24.eps #2 REVERSED_all star gamers.eps,9659114,1291.51,2566.1,3M™ IJ180Cv3,1,1291.51,2578.1,,,2024/09/23 15:57:02,,,,,,0:00:00,54.00,50.85,116.50,0,15,101.5,5160.955315,,,,,,,,0,0
Print End,XR-640#2,24x36 50percent off Cust App  9-23-24_THP54.eps,5923590,914.4,1829.15,Generic Paper,1,1091.2,1829.15,7.962:8.085:0.015:0.044:0.628:0.286:1.310,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/23 15:03:04,2024/09/23 15:19:05,,0:16:01,54.00,36.00,87.01,4698.744094,15,72.01377953,2592.496063,7.962,8.085,0.015,0.044,0.286,0.286,1.310,17.988,0.9991421152
Print Canceled,XR-640#2,24x36 50percent off Cust App  9-23-24_THP54.eps,5923590,914.4,1829.15,Generic Paper,1,1232.7,1829.15,7.962:8.085:0.015:0.044:0.628:0.286:1.310,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/23 14:41:00,2024/09/23 14:41:04,2024/09/23 14:41:00,2024/09/23 14:51:04,,0:10:04,54.00,36.00,87.01,4698.744094,15,72.01377953,2592.496063,7.962,8.085,0.015,0.044,0.286,0.286,1.310,17.988,0.9991421152
New Job(A),XR-640#2,24x36 50percent off Cust App  9-23-24_THP54.eps,5923590,914.4,1829.15,3M™ IJ180Cv3,1,914.4,1841.15,,,2024/09/23 14:40:04,,,,,,0:00:00,63.00,36.00,87.49,0,15,72.48622047,2609.503937,,,,,,,,0,0
Print End,XR-640#2,18x46 CHEERS Banner 9-20-24_BAN63.eps,5757914,1168.75,457.55,Generic Banner II,1,1359.875,457.55,0.578:0.050:1.021:0.165:0.218:0.960:0.665,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/23 13:45:02,2024/09/23 13:45:04,2024/09/23 13:45:02,2024/09/23 13:51:04,,0:06:02,63.00,46.01,33.01,2079.86811,15,18.01377953,828.8820796,0.578,0.050,1.021,0.165,0.960,0.960,0.665,4.399,0.7642293344
