,Unnamed: 0.1,Unnamed: 0,Company_(Maker-if known),Specific Bean Origin_or Bar Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Broad Bean_Origin,Company Latitude,Company Logitude,Company_Location_Count,Location Rarity Classification,Cocoa Amount Group,Bean Origin Longitude,Bean Origin Latitude
512,512,530,Debauve & Gallais (Michel Cluizel),Venezuela,263,2008,0.66,France,3.75,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238
513,513,531,Desbarres,"Kilombero, batch 41",1916,2016,0.72,Canada,2.5,Tanzania,56.13,-106.35,117,somewhat rare,Average Amount,34.8888,-6.369028
514,514,532,DeVries,Bolivian,241,2008,0.8,U.S.A.,2.75,Bolivia,37.09,-95.71,738,most common,High Amount,-63.5887,-16.2902
515,515,533,DeVries,Costa Rica,166,2007,0.77,U.S.A.,3.5,Costa Rica,37.09,-95.71,738,most common,Average Amount,-84.0739,9.7489
516,516,534,DeVries,Dominican Republic,166,2007,0.77,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
517,517,535,Dick Taylor,Lanquin Estate,1952,2017,0.7,U.S.A.,3.75,Guatemala,37.09,-95.71,738,most common,Average Amount,-90.2308,15.7835
518,518,536,Dick Taylor,Tien Giang,1864,2016,0.78,U.S.A.,3.5,Vietnam,37.09,-95.71,738,most common,Average Amount,108.2772,14.0583
519,519,537,Dick Taylor,"Alto Beni, Wild Harvest, Limited Ed.",1634,2015,0.7,U.S.A.,3.75,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
520,520,538,Dick Taylor,Elvesia,1235,2014,0.74,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
521,521,539,Dick Taylor,"Ecuador, Choc. Garage Exclusive",1034,2013,0.7,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
522,522,540,Dick Taylor,Camino Verde,1193,2013,0.76,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
523,523,541,Dick Taylor,Bolivia,895,2012,0.75,U.S.A.,2.75,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
524,524,542,Dick Taylor,Belize,955,2012,0.72,U.S.A.,2.75,Belize,37.09,-95.71,738,most common,Average Amount,-88.4977,17.1899
525,525,543,Dick Taylor,Sambirano,661,2011,0.8,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,High Amount,46.8691,-18.7669
526,526,544,Dick Taylor,Sambirano,661,2011,0.72,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
527,527,545,Dick Taylor,Mantuano,682,2011,0.75,U.S.A.,2.75,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
528,528,546,Dick Taylor,La Red,769,2011,0.74,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
529,529,547,Dick Taylor,Ecuador,769,2011,0.7,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
530,530,548,Doble & Bignall,Puerto Cabello,1688,2015,0.85,U.K.,3.0,Venezuela,55.37,-1.17,95,somewhat rare,High Amount,-66.5897,6.4238
531,531,549,Doble & Bignall,"Panama, Raven",1371,2014,0.72,U.K.,3.25,Panama,55.37,-1.17,95,somewhat rare,Average Amount,-80.7821,8.537981
532,532,550,Doble & Bignall,"Puerto Cabello, Mantuano",1371,2014,0.72,U.K.,3.25,Venezuela,55.37,-1.17,95,somewhat rare,Average Amount,-66.5897,6.4238
533,533,551,Doble & Bignall,Johe,1407,2014,0.72,U.K.,3.5,Nicaragua,55.37,-1.17,95,somewhat rare,Average Amount,-85.2072,12.8654
534,534,552,Dole (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,0.7,U.S.A.,3.75,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
535,535,553,Dolfin (Belcolade),Africa,304,2008,0.88,Belgium,3.0,West Africa,50.85,4.47,37,rare,High Amount,-3.5,10.0
536,536,555,Domori,Hacienda Victoria,1672,2015,0.7,Italy,3.75,Ecuador,41.87,12.57,54,rare,Average Amount,-78.1834,-1.8312
537,537,556,Domori,Ocumare 77,1672,2015,0.7,Italy,3.75,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238
538,538,557,Domori,"IL100, H. San Jose",1109,2013,1.0,Italy,3.0,Venezuela,41.87,12.57,54,rare,High Amount,-66.5897,6.4238
539,539,558,Domori,Morogoro,863,2012,0.7,Italy,3.5,Tanzania,41.87,12.57,54,rare,Average Amount,34.8888,-6.369028
540,540,559,Domori,Guasare,863,2012,0.7,Italy,3.75,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238
541,541,560,Domori,"Canoabo, Hacienda San Jose",693,2011,0.7,Italy,3.5,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238
542,542,561,Domori,"Chuao, Hacienda San Jose",470,2010,0.7,Italy,3.0,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238
543,543,562,Domori,"Carupano, H. San Jose",227,2008,0.7,Italy,3.0,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238
544,544,563,Domori,Teyuna,272,2008,0.7,Italy,3.0,Colombia,41.87,12.57,54,rare,Average Amount,-74.2973,4.5709
545,545,566,Domori,Porcelana,111,2007,0.7,Italy,4.0,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238
546,546,567,Domori,"Ocumare 61, Puertomar",129,2007,0.75,Italy,3.25,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238
547,547,568,Domori,Granella,135,2007,0.6,Italy,3.25,Venezuela,41.87,12.57,54,rare,Light Amount,-66.5897,6.4238
548,548,569,Domori,Madagascar,135,2007,0.7,Italy,3.5,Madagascar,41.87,12.57,54,rare,Average Amount,46.8691,-18.7669
549,549,570,Domori,Madagared,192,2007,0.7,Italy,3.5,Madagascar,41.87,12.57,54,rare,Average Amount,46.8691,-18.7669
550,550,571,Domori,"Java, Javablond",192,2007,0.7,Italy,3.75,Indonesia,41.87,12.57,54,rare,Average Amount,113.9213,-0.7893
551,551,572,Domori,Ecuador,192,2007,0.7,Italy,4.0,Ecuador,41.87,12.57,54,rare,Average Amount,-78.1834,-1.8312
552,552,573,Domori,"Ocumare 67, Puertofino",192,2007,0.7,Italy,4.0,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238
553,553,574,Domori,Sur del Lago Classificado,87,2006,0.7,Italy,3.0,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238
554,554,575,Domori,Apurimac,87,2006,0.7,Italy,3.25,Peru,41.87,12.57,54,rare,Average Amount,-75.0152,-9.189967
555,555,576,Domori,Carenero Superior,87,2006,0.7,Italy,3.5,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238
556,556,577,Dormouse,Non Pariel Estate,1880,2016,0.75,U.K.,2.75,Grenada,55.37,-1.17,95,somewhat rare,Average Amount,-61.6042,12.1165
557,557,578,Dormouse,"Rio Caribe, Batch 7",1672,2015,0.7,U.K.,2.5,Venezuela,55.37,-1.17,95,somewhat rare,Average Amount,-66.5897,6.4238
558,558,579,Dormouse,"Colombia, Batch 9",1676,2015,0.8,U.K.,2.75,Colombia,55.37,-1.17,95,somewhat rare,High Amount,-74.2973,4.5709
559,559,580,Dormouse,"Madagascar, Batch 8",1676,2015,0.77,U.K.,2.75,Madagascar,55.37,-1.17,95,somewhat rare,Average Amount,46.8691,-18.7669
560,560,581,Duffy's,"Rio Dulce, Xoco",1662,2015,0.7,U.K.,4.0,Guatemala,55.37,-1.17,95,somewhat rare,Average Amount,-90.2308,15.7835
561,561,582,Duffy's,"Chuno, Xoco",1331,2014,0.7,U.K.,3.5,Nicaragua,55.37,-1.17,95,somewhat rare,Average Amount,-85.2072,12.8654
562,562,583,Duffy's,"Rico Rugoso, Xoco",1331,2014,0.76,U.K.,3.75,Nicaragua,55.37,-1.17,95,somewhat rare,Average Amount,-85.2072,12.8654
563,563,584,Duffy's,Ocumare,923,2012,0.72,U.K.,3.75,Venezuela,55.37,-1.17,95,somewhat rare,Average Amount,-66.5897,6.4238
564,564,585,Duffy's,"Indio Rojo, Xoco",623,2011,0.72,U.K.,3.75,Honduras,55.37,-1.17,95,somewhat rare,Average Amount,-86.2419,15.2
565,565,586,Duffy's,Dominican Republic,661,2011,0.65,U.K.,3.5,Dominican Republic,55.37,-1.17,95,somewhat rare,Average Amount,-70.1627,18.7357
566,566,587,Duffy's,"Bocas del Toro, Tierra Oscura",697,2011,0.72,U.K.,3.0,Panama,55.37,-1.17,95,somewhat rare,Average Amount,-80.7821,8.537981
567,567,588,Duffy's,"Nicaliso, Xoco",697,2011,0.71,U.K.,3.25,Nicaragua,55.37,-1.17,95,somewhat rare,Average Amount,-85.2072,12.8654
568,568,589,Duffy's,Ocumare,765,2011,0.71,U.K.,3.5,Venezuela,55.37,-1.17,95,somewhat rare,Average Amount,-66.5897,6.4238
569,569,590,Duffy's,Panama,516,2010,0.7,U.K.,3.5,Panama,55.37,-1.17,95,somewhat rare,Average Amount,-80.7821,8.537981
570,570,591,Duffy's,"Corazon del Ecuador, Calceta beans",516,2010,0.72,U.K.,3.75,Ecuador,55.37,-1.17,95,somewhat rare,Average Amount,-78.1834,-1.8312
571,571,592,Duffy's,Star of Ecuador,523,2010,0.7,U.K.,2.5,Ecuador,55.37,-1.17,95,somewhat rare,Average Amount,-78.1834,-1.8312
572,572,593,Duffy's,Star of Peru,523,2010,0.7,U.K.,3.75,Peru,55.37,-1.17,95,somewhat rare,Average Amount,-75.0152,-9.189967
573,573,594,Dulcinea,Dominican Republic,1506,2015,0.7,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
574,574,595,Durand,Madagascar,841,2012,0.82,France,2.75,Madagascar,46.6,2.21,144,somewhat common,High Amount,46.8691,-18.7669
575,575,596,Durci,"Maranon, Joya Rara",1626,2015,0.7,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
576,576,597,Durci,"Rio Caribe, Tepui Treasure",1626,2015,0.7,U.S.A.,3.5,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
577,577,598,Durci,Taino Secret,1630,2015,0.7,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
578,578,599,Durci,"Carenero, Empyrean Sabor",1630,2015,0.7,U.S.A.,3.25,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
579,579,600,Durci,Corona Arriba,1630,2015,0.7,U.S.A.,4.0,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
580,580,601,East Van Roasters,Peru,1343,2014,0.7,Canada,3.25,Peru,56.13,-106.35,117,somewhat rare,Average Amount,-75.0152,-9.189967
581,581,602,East Van Roasters,Madagascar,1343,2014,0.7,Canada,3.5,Madagascar,56.13,-106.35,117,somewhat rare,Average Amount,46.8691,-18.7669
582,582,603,East Van Roasters,Dominican Republic,1343,2014,0.7,Canada,3.75,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount,-70.1627,18.7357
583,583,604,Eau de Rose,Tumaco,1812,2016,0.7,Canada,3.25,Colombia,56.13,-106.35,117,somewhat rare,Average Amount,-74.2973,4.5709
584,584,605,Eau de Rose,Arauca,1812,2016,0.7,Canada,3.25,Colombia,56.13,-106.35,117,somewhat rare,Average Amount,-74.2973,4.5709
585,585,606,Eclat (Felchlin),"Maranon, Good & Evil, w/ nibs",919,2012,0.72,U.S.A.,2.75,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
586,586,607,Edelmond,Porcelana,1876,2016,0.68,Germany,3.0,Venezuela,51.17,10.45,35,rare,Average Amount,-66.5897,6.4238
587,587,608,El Ceibo,"Alto Beni, Covendo Region",709,2011,0.75,Bolivia,3.75,Bolivia,-16.29,-63.59,2,extra rare,Average Amount,-63.5887,-16.2902
588,588,609,El Ceibo,Alto Beni,252,2008,0.71,Bolivia,2.75,Bolivia,-16.29,-63.59,2,extra rare,Average Amount,-63.5887,-16.2902
589,589,610,El Rey,San Joaquin,1662,2015,0.7,Venezuela,3.75,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
590,590,611,El Rey,"Rio Caribe, Cariaco",439,2009,0.605,Venezuela,2.75,Venezuela,6.42,-66.59,20,extra rare,Light Amount,-66.5897,6.4238
591,591,612,El Rey,"Rio Caribe, Macuro",439,2009,0.7,Venezuela,3.0,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
592,592,613,El Rey,"Carenero Superior, Apamate",206,2008,0.74,Venezuela,2.5,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
593,593,614,El Rey,"Carenero Superior, Bucare",206,2008,0.58,Venezuela,2.5,Venezuela,6.42,-66.59,20,extra rare,Light Amount,-66.5897,6.4238
594,594,615,El Rey,"Carenero Superior, Mijao",206,2008,0.61,Venezuela,3.0,Venezuela,6.42,-66.59,20,extra rare,Light Amount,-66.5897,6.4238
595,595,616,El Rey,"Carenero Superior, Gran Saman",32,2006,0.7,Venezuela,2.75,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
596,596,617,Emerald Estate,Emerald Estate,1137,2013,0.6,St. Lucia,2.75,St. Lucia,13.91,-60.98,2,extra rare,Light Amount,-60.9789,13.9094
597,597,618,Emerald Estate,Emerald Estate,1137,2013,0.7,St. Lucia,3.25,St. Lucia,13.91,-60.98,2,extra rare,Average Amount,-60.9789,13.9094
598,598,619,Emily's,Patanemo,1450,2015,0.79,Japan,3.0,Venezuela,36.2,138.25,17,extra rare,Average Amount,-66.5897,6.4238
599,599,620,Emily's,Peru,1454,2015,0.78,Japan,3.5,Peru,36.2,138.25,17,extra rare,Average Amount,-75.0152,-9.189967
600,600,621,ENNA,"Wampusirpi, batch 007",1916,2016,0.75,U.S.A.,3.25,Honduras,37.09,-95.71,738,most common,Average Amount,-86.2419,15.2
601,601,622,Enric Rovira (Claudio Corallo),Terreiro Velho P.,565,2010,0.8,Spain,3.25,Sao Tome & Principe,40.46,-3.7,21,extra rare,High Amount,6.6131,0.1864
602,602,623,Erithaj (A. Morin),Ben Tre,1205,2014,0.7,France,3.25,Vietnam,46.6,2.21,144,somewhat common,Average Amount,108.2772,14.0583
603,603,624,Erithaj (A. Morin),Ham Luong,1209,2014,0.8,France,3.0,Vietnam,46.6,2.21,144,somewhat common,High Amount,108.2772,14.0583
604,604,625,Erithaj (A. Morin),Ba Lai,1209,2014,0.74,France,3.25,Vietnam,46.6,2.21,144,somewhat common,Average Amount,108.2772,14.0583
605,605,626,Escazu,Rio Caribe,903,2012,0.7,U.S.A.,2.75,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
606,606,627,Escazu,Guapiles,414,2009,0.65,U.S.A.,2.0,Costa Rica,37.09,-95.71,738,most common,Average Amount,-84.0739,9.7489
607,607,628,Escazu,Carenero Superior,423,2009,0.81,U.S.A.,3.5,Venezuela,37.09,-95.71,738,most common,High Amount,-66.5897,6.4238
608,608,629,Escazu,"Carenero, Guapiles, Ocumare blend",431,2009,0.74,U.S.A.,2.75,Costa Rica,37.09,-95.71,738,most common,Average Amount,-84.0739,9.7489
609,609,630,Escazu,Ocumare,252,2008,0.72,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
610,610,631,Ethel's Artisan (Mars),"Peru, Madagascar",666,2011,0.55,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Light Amount,-75.0152,-9.189967
611,611,632,Ethel's Artisan (Mars),Trinidad,666,2011,0.55,U.S.A.,2.5,Trinidad,37.09,-95.71,738,most common,Light Amount,-61.2225,10.6918
612,612,633,Ethel's Artisan (Mars),Porcelana,666,2011,0.7,U.S.A.,2.5,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
613,613,635,Ethel's Artisan (Mars),"Venezuela, Trinidad",672,2011,0.62,U.S.A.,2.5,Venezuela,37.09,-95.71,738,most common,Light Amount,-66.5897,6.4238
614,614,636,Ethereal,Belize,1275,2014,0.8,U.S.A.,3.0,Belize,37.09,-95.71,738,most common,High Amount,-88.4977,17.1899
615,615,637,Ethereal,Ecuador,1275,2014,0.8,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,High Amount,-78.1834,-1.8312
616,616,638,Ethereal,Dominican Republic,1275,2014,0.8,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,High Amount,-70.1627,18.7357
617,617,639,Fearless (AMMA),"Monte Alegre, D. Badaro, Raw, Organic",565,2010,0.75,U.S.A.,2.75,Brazil,37.09,-95.71,738,most common,Average Amount,-51.9253,-14.235
618,618,640,Feitoria Cacao,Blue Mountain,1732,2016,0.76,Portugal,3.0,Jamaica,39.39,-8.22,3,extra rare,Average Amount,-77.2975,18.1096
619,619,641,Feitoria Cacao,Cuyagua,1736,2016,0.76,Portugal,2.5,Venezuela,39.39,-8.22,3,extra rare,Average Amount,-66.5897,6.4238
620,620,642,Feitoria Cacao,Maya Mountain,1736,2016,0.76,Portugal,2.75,Belize,39.39,-8.22,3,extra rare,Average Amount,-88.4977,17.1899
621,621,643,Felchlin,Grenada,494,2010,0.58,Switzerland,3.5,Grenada,46.82,8.23,35,rare,Light Amount,-61.6042,12.1165
622,622,645,Felchlin,Elvesia P.,105,2006,0.74,Switzerland,3.0,Dominican Republic,46.82,8.23,35,rare,Average Amount,-70.1627,18.7357
623,623,646,Felchlin,"Madagascar, Grand Cru",48,2006,0.64,Switzerland,3.0,Madagascar,46.82,8.23,35,rare,Light Amount,46.8691,-18.7669
624,624,647,Felchlin,Maracaibo Clasificado,48,2006,0.65,Switzerland,3.0,Venezuela,46.82,8.23,35,rare,Average Amount,-66.5897,6.4238
625,625,648,Felchlin,Arriba,48,2006,0.72,Switzerland,3.5,Ecuador,46.82,8.23,35,rare,Average Amount,-78.1834,-1.8312
626,626,649,Felchlin,"Alto Beni, Cru Savage",56,2006,0.68,Switzerland,4.0,Bolivia,46.82,8.23,35,rare,Average Amount,-63.5887,-16.2902
627,627,650,Finca,Puerto Rico,1283,2014,0.65,U.S.A.,2.25,Puerto Rico,37.09,-95.71,738,most common,Average Amount,-66.5901,18.2208
628,628,651,Finca,Dominican Republic,1283,2014,0.8,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,High Amount,-70.1627,18.7357
629,629,652,Finca,Dominican Republic,1283,2014,0.7,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
630,630,653,Finca,Dominican Republic,1287,2014,0.85,U.S.A.,2.5,Dominican Republic,37.09,-95.71,738,most common,High Amount,-70.1627,18.7357
631,631,654,Forever Cacao,Rio Eni,1267,2014,0.72,U.K.,2.75,Peru,55.37,-1.17,95,somewhat rare,Average Amount,-75.0152,-9.189967
632,632,655,Forteza (Cortes),Dominican Republic,1776,2016,0.7,Puerto Rico,2.75,Dominican Republic,18.22,-66.59,4,extra rare,Average Amount,-70.1627,18.7357
633,633,656,Forteza (Cortes),Puerto Rico,1776,2016,0.8,Puerto Rico,2.75,Dominican Republic,18.22,-66.59,4,extra rare,High Amount,-70.1627,18.7357
634,634,657,Fossa,"Akesson's E., Sambirano V.",1772,2016,0.7,Singapore,2.75,Madagascar,1.35,103.82,3,extra rare,Average Amount,46.8691,-18.7669
635,635,658,Fossa,"Camino Verde P., Balao, Guayas",1776,2016,0.75,Singapore,3.5,Ecuador,1.35,103.82,3,extra rare,Average Amount,-78.1834,-1.8312
636,636,659,Fossa,"Kokoa Kamili Coop, Kilombero",1776,2016,0.67,Singapore,3.75,Tanzania,1.35,103.82,3,extra rare,Average Amount,34.8888,-6.369028
637,637,660,Franceschi,Choroni,1355,2014,0.7,Venezuela,3.5,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
638,638,661,Franceschi,Ocumare,1355,2014,0.7,Venezuela,3.75,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
639,639,662,Franceschi,Canoabo,911,2012,0.7,Venezuela,3.75,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238
640,640,663,Franceschi,Sur del Lago,915,2012,0.6,Venezuela,3.5,Venezuela,6.42,-66.59,20,extra rare,Light Amount,-66.5897,6.4238
641,641,664,Frederic Blondeel,Costa Rica,1538,2015,0.7,Belgium,3.5,Costa Rica,50.85,4.47,37,rare,Average Amount,-84.0739,9.7489
642,642,665,Frederic Blondeel,Peru Brutus,1538,2015,0.75,Belgium,3.5,Peru,50.85,4.47,37,rare,Average Amount,-75.0152,-9.189967
643,643,666,Frederic Blondeel,Vietnam,1542,2015,0.8,Belgium,3.0,Vietnam,50.85,4.47,37,rare,High Amount,108.2772,14.0583
644,644,667,Frederic Blondeel,Ghana,1351,2014,0.6,Belgium,3.5,Ghana,50.85,4.47,37,rare,Light Amount,-1.0232,7.9465
645,645,668,Frederic Blondeel,Madagascar,1351,2014,0.65,Belgium,3.5,Madagascar,50.85,4.47,37,rare,Average Amount,46.8691,-18.7669
646,646,669,French Broad,"Norandino, batch 161208",1940,2017,0.7,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
647,647,670,French Broad,Guatemala,1634,2015,0.73,U.S.A.,3.5,Guatemala,37.09,-95.71,738,most common,Average Amount,-90.2308,15.7835
648,648,671,French Broad,San Andres,1209,2014,0.8,U.S.A.,3.0,Costa Rica,37.09,-95.71,738,most common,High Amount,-84.0739,9.7489
649,649,672,French Broad,Matagalpa,1295,2014,0.68,U.S.A.,3.25,Nicaragua,37.09,-95.71,738,most common,Average Amount,-85.2072,12.8654
650,650,673,French Broad,"Palo Blanco, Chulucanas",1042,2013,0.66,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
651,651,674,French Broad,Tumbes Coop,883,2012,0.7,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
652,652,675,French Broad,"Palo Blanco, Chulucanas",883,2012,0.61,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Light Amount,-75.0152,-9.189967
653,653,676,French Broad,"Palo Blanco w/ panela, Chulucanas",887,2012,0.81,U.S.A.,2.0,Peru,37.09,-95.71,738,most common,High Amount,-75.0152,-9.189967
654,654,677,French Broad,"Maranon Canyon, Fortunato No. 4",781,2011,0.7,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
655,655,678,French Broad,La Red,785,2011,0.65,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
656,656,679,Fresco,"Maranon, #228, MR, SC",1383,2014,0.7,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
657,657,680,Fresco,"Maranon, #227, LR, MC",1383,2014,0.7,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
658,658,681,Fresco,"Maranon, #229, MR, LC",1383,2014,0.7,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
659,659,682,Fresco,"Maranon, #230, DR, LC",1387,2014,0.7,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
660,660,683,Fresco,"Conacado, #223, MR, SC",1030,2013,0.72,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
661,661,684,Fresco,"Conacado, #224, MR, MC",1081,2013,0.72,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
662,662,685,Fresco,"San Martin, Bellavista Coop, #226, DR, MC",1117,2013,0.7,U.S.A.,3.75,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
663,663,686,Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",1149,2013,0.7,U.S.A.,4.0,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
664,664,687,Fresco,"Markham Valley, #219, LR, MC",899,2012,0.69,U.S.A.,3.5,Papua New Guinea,37.09,-95.71,738,most common,Average Amount,147.3257,-6.314993
665,665,688,Fresco,"Markham Valley, #221, DR, MC",899,2012,0.69,U.S.A.,3.5,Papua New Guinea,37.09,-95.71,738,most common,Average Amount,147.3257,-6.314993
666,666,689,Fresco,"Sambirano Valley, #216, MR, LC",915,2012,0.74,U.S.A.,4.0,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
667,667,690,Fresco,"Markham Valley, #220, MR, MC",927,2012,0.69,U.S.A.,4.0,Papua New Guinea,37.09,-95.71,738,most common,Average Amount,147.3257,-6.314993
668,668,691,Fresco,"Markham Valley, #222, LR, 0C",931,2012,0.69,U.S.A.,3.0,Papua New Guinea,37.09,-95.71,738,most common,Average Amount,147.3257,-6.314993
669,669,692,Fresco,"Ghana, #211, MR, MC",636,2011,0.74,U.S.A.,2.75,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465
670,670,693,Fresco,"Jamaica, #209, DR, SC",642,2011,0.7,U.S.A.,3.25,Jamaica,37.09,-95.71,738,most common,Average Amount,-77.2975,18.1096
671,671,694,Fresco,"Conacado, #212, LR, SC",642,2011,0.72,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
672,672,695,Fresco,"Jamaica, #210, DR, MC",642,2011,0.7,U.S.A.,3.5,Jamaica,37.09,-95.71,738,most common,Average Amount,-77.2975,18.1096
